Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Shajapur,Agar,Orange,635,637,635,23-02-2024
2,Shajapur,Agar,Orange,690,690,690,28-03-2024
3,Shajapur,Agar,Orange,690,700,700,27-03-2024
4,Shajapur,Agar,Orange,700,700,700,01-01-2025
5,Shajapur,Agar,Orange,700,700,700,04-03-2024
6,Shajapur,Agar,Orange,700,700,700,05-03-2024
7,Shajapur,Agar,Orange,700,700,700,14-03-2024
8,Shajapur,Agar,Orange,700,700,700,18-11-2024
9,Shajapur,Agar,Orange,700,701,700,07-03-2024
10,Shajapur,Agar,Orange,700,701,700,27-02-2024
11,Shajapur,Agar,Orange,700,701,700,30-01-2024
12,Shajapur,Agar,Orange,700,701,701,07-12-2024
13,Shajapur,Agar,Orange,700,701,701,25-12-2024
14,Shajapur,Agar,Orange,700,701,701,28-12-2024
15,Shajapur,Agar,Orange,700,701,706,19-03-2024
16,Shajapur,Agar,Orange,700,702,702,30-12-2024
17,Shajapur,Agar,Orange,700,706,706,13-12-2024
18,Shajapur,Agar,Orange,700,708,700,25-02-2024
19,Shajapur,Agar,Orange,700,709,709,02-12-2024
20,Shajapur,Agar,Orange,700,730,700,12-02-2024
21,Shajapur,Agar,Orange,701,701,700,29-02-2024
22,Shajapur,Agar,Orange,701,701,701,28-02-2024
23,Shajapur,Agar,Orange,701,702,702,06-12-2024
24,Shajapur,Agar,Orange,702,703,703,16-03-2024
25,Shajapur,Agar,Orange,702,703,703,18-12-2024
26,Shajapur,Agar,Orange,702,703,703,24-12-2024
27,Shajapur,Agar,Orange,702,710,702,22-02-2024
28,Shajapur,Agar,Orange,704,704,704,12-03-2024
29,Shajapur,Agar,Orange,706,709,709,16-12-2024
30,Shajapur,Agar,Orange,710,710,710,08-02-2024
31,Shajapur,Agar,Orange,730,730,730,15-02-2024
32,Shajapur,Agar,Orange,750,750,750,09-02-2024
33,Shajapur,Agar,Orange,700,700,700,07-03-2024
34,Shajapur,Agar,Orange,700,701,700,26-02-2024
35,Shajapur,Agar,Orange,600,600,600,12-11-2024
36,Shajapur,Agar,Orange,600,600,600,14-11-2024
37,Shajapur,Akodiya,Orange,200,400,200,27-02-2024
