Sl no.,District Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Kurnool,Maize,2090,2090,2090,01-02-2024
2,Kurnool,Maize,2090,2090,2090,01-01-2024
3,Kurnool,Maize,2090,2090,2090,01-03-2024
4,Kurnool,Maize,2090,2090,2090,02-02-2024
5,Kurnool,Maize,2090,2090,2090,02-01-2024
6,Kurnool,Maize,2090,2090,2090,02-03-2024
7,Kurnool,Maize,2090,2090,2090,03-02-2024
8,Kurnool,Maize,2090,2090,2090,03-01-2024
9,Kurnool,Maize,2090,2090,2090,03-03-2024
10,Kurnool,Maize,2090,2090,2090,04-01-2024
11,Kurnool,Maize,2090,2090,2090,04-03-2024
12,Kurnool,Maize,2090,2090,2090,05-02-2024
13,Kurnool,Maize,2090,2090,2090,05-01-2024
14,Kurnool,Maize,2090,2090,2090,05-03-2024
15,Kurnool,Maize,2090,2090,2090,06-02-2024
16,Kurnool,Maize,2090,2090,2090,06-01-2024
17,Kurnool,Maize,2090,2090,2090,06-03-2024
18,Kurnool,Maize,2090,2090,2090,07-02-2024
19,Kurnool,Maize,2090,2090,2090,07-01-2024
20,Kurnool,Maize,2090,2090,2090,07-03-2024
21,Kurnool,Maize,2090,2090,2090,08-02-2024
22,Kurnool,Maize,2090,2090,2090,08-01-2024
23,Kurnool,Maize,2090,2090,2090,08-03-2024
24,Kurnool,Maize,2090,2090,2090,09-02-2024
25,Kurnool,Maize,2090,2090,2090,09-01-2024
26,Kurnool,Maize,2090,2090,2090,09-03-2024
27,Kurnool,Maize,2090,2090,2090,10-02-2024
28,Kurnool,Maize,2090,2090,2090,10-01-2024
29,Kurnool,Maize,2090,2090,2090,10-03-2024
30,Kurnool,Maize,2090,2090,2090,11-02-2024
31,Kurnool,Maize,2090,2090,2090,11-01-2024
32,Kurnool,Maize,2090,2090,2090,11-03-2024
33,Kurnool,Maize,2090,2090,2090,12-02-2024
34,Kurnool,Maize,2090,2090,2090,12-01-2024
35,Kurnool,Maize,2090,2090,2090,12-03-2024
