Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Shajapur,Agar,Coriander(Leaves),1000,7060,6800,18-05-2024
2,Shajapur,Agar,Coriander(Leaves),1200,6599,6100,09-05-2024
3,Shajapur,Agar,Coriander(Leaves),1500,7451,6001,15-04-2024
4,Shajapur,Agar,Coriander(Leaves),1790,7200,7200,18-11-2024
5,Shajapur,Agar,Coriander(Leaves),1800,6075,4600,17-02-2024
6,Shajapur,Agar,Coriander(Leaves),1900,6431,4699,20-02-2024
7,Shajapur,Agar,Coriander(Leaves),2000,6551,4500,06-02-2024
8,Shajapur,Agar,Coriander(Leaves),2000,6801,6801,24-09-2024
9,Shajapur,Agar,Coriander(Leaves),2000,6851,6500,31-05-2024
10,Shajapur,Agar,Coriander(Leaves),2000,6880,6800,24-05-2024
11,Shajapur,Agar,Coriander(Leaves),2000,6900,6500,15-10-2024
12,Shajapur,Agar,Coriander(Leaves),2000,6975,6160,16-10-2024
13,Shajapur,Agar,Coriander(Leaves),2000,7201,6040,07-11-2024
14,Shajapur,Agar,Coriander(Leaves),2000,7330,6700,30-05-2024
15,Shajapur,Agar,Coriander(Leaves),2000,7340,6400,13-06-2024
16,Shajapur,Agar,Coriander(Leaves),2000,7421,6400,20-03-2024
17,Shajapur,Agar,Coriander(Leaves),2001,7000,6000,27-06-2024
18,Shajapur,Agar,Coriander(Leaves),2100,7520,7000,03-04-2024
19,Shajapur,Agar,Coriander(Leaves),2200,7790,6400,15-03-2024
20,Shajapur,Agar,Coriander(Leaves),2351,6100,4801,05-02-2024
21,Shajapur,Agar,Coriander(Leaves),2500,5701,5701,16-08-2024
22,Shajapur,Agar,Coriander(Leaves),2500,6501,5571,13-08-2024
23,Shajapur,Agar,Coriander(Leaves),2501,6699,5800,29-02-2024
24,Shajapur,Agar,Coriander(Leaves),2501,7000,6751,11-06-2024
25,Shajapur,Agar,Coriander(Leaves),2501,7380,7380,16-12-2024
26,Shajapur,Agar,Coriander(Leaves),2600,7301,6000,02-05-2024
27,Shajapur,Agar,Coriander(Leaves),2650,6371,6371,30-09-2024
28,Shajapur,Agar,Coriander(Leaves),2671,6720,6720,28-08-2024
29,Shajapur,Agar,Coriander(Leaves),2700,6551,4601,18-09-2024
30,Shajapur,Agar,Coriander(Leaves),2701,6400,6400,12-01-2024
31,Shajapur,Agar,Coriander(Leaves),2701,9900,5900,19-03-2024
32,Shajapur,Agar,Coriander(Leaves),2800,6601,6601,19-06-2024
33,Shajapur,Agar,Coriander(Leaves),2801,6791,2801,18-01-2024
34,Shajapur,Agar,Coriander(Leaves),2801,6850,6480,18-10-2024
35,Shajapur,Agar,Coriander(Leaves),2900,7201,6401,05-03-2024
36,Shajapur,Agar,Coriander(Leaves),2910,6800,5000,30-04-2024
37,Shajapur,Agar,Coriander(Leaves),3000,5750,4000,16-02-2024
38,Shajapur,Agar,Coriander(Leaves),3000,6199,6000,10-09-2024
39,Shajapur,Agar,Coriander(Leaves),3000,6750,6200,14-05-2024
40,Shajapur,Agar,Coriander(Leaves),3000,6761,5080,03-02-2024
41,Shajapur,Agar,Coriander(Leaves),3000,6791,6791,26-06-2024
42,Shajapur,Agar,Coriander(Leaves),3000,7001,7001,10-06-2024
43,Shajapur,Agar,Coriander(Leaves),3000,7080,7080,24-07-2024
44,Shajapur,Agar,Coriander(Leaves),3000,7101,3000,16-01-2024
45,Shajapur,Agar,Coriander(Leaves),3000,7199,7199,01-07-2024
46,Shajapur,Agar,Coriander(Leaves),3000,9400,6100,22-10-2024
47,Shajapur,Agar,Coriander(Leaves),3000,9620,6451,24-10-2024
48,Shajapur,Agar,Coriander(Leaves),3050,8501,6700,25-04-2024
49,Shajapur,Agar,Coriander(Leaves),3100,8502,6601,18-03-2024
50,Shajapur,Agar,Coriander(Leaves),3101,6500,4400,13-02-2024
51,Shajapur,Agar,Coriander(Leaves),3150,5901,5901,30-07-2024
52,Shajapur,Agar,Coriander(Leaves),3301,6550,5600,27-02-2024
53,Shajapur,Agar,Coriander(Leaves),3350,6150,4690,15-02-2024
54,Shajapur,Agar,Coriander(Leaves),3400,6541,6541,08-07-2024
55,Shajapur,Agar,Coriander(Leaves),3410,6140,3600,14-02-2024
56,Shajapur,Agar,Coriander(Leaves),3500,6330,5251,12-09-2024
57,Shajapur,Agar,Coriander(Leaves),3500,6480,4000,29-01-2024
58,Shajapur,Agar,Coriander(Leaves),3500,7000,6400,20-05-2024
59,Shajapur,Agar,Coriander(Leaves),3500,7361,7181,11-12-2024
60,Shajapur,Agar,Coriander(Leaves),3500,7501,6500,04-04-2024
61,Shajapur,Agar,Coriander(Leaves),3500,7501,7101,22-11-2024
62,Shajapur,Agar,Coriander(Leaves),3500,7725,5901,17-05-2024
63,Shajapur,Agar,Coriander(Leaves),3501,6401,4501,08-02-2024
64,Shajapur,Agar,Coriander(Leaves),3501,6476,6401,04-07-2024
65,Shajapur,Agar,Coriander(Leaves),3501,7301,6300,28-05-2024
66,Shajapur,Agar,Coriander(Leaves),3501,7900,5701,05-04-2024
67,Shajapur,Agar,Coriander(Leaves),3502,6590,3502,01-02-2024
68,Shajapur,Agar,Coriander(Leaves),3600,6425,5800,23-02-2024
69,Shajapur,Agar,Coriander(Leaves),3600,6430,4000,12-02-2024
70,Shajapur,Agar,Coriander(Leaves),3600,6600,6000,26-02-2024
71,Shajapur,Agar,Coriander(Leaves),3600,7401,6701,06-03-2024
72,Shajapur,Agar,Coriander(Leaves),3600,7416,6741,19-04-2024
73,Shajapur,Agar,Coriander(Leaves),3601,5900,5900,21-06-2024
74,Shajapur,Agar,Coriander(Leaves),3601,7251,6000,20-06-2024
75,Shajapur,Agar,Coriander(Leaves),3601,7350,6700,20-12-2024
76,Shajapur,Agar,Coriander(Leaves),3651,7100,6600,25-06-2024
77,Shajapur,Agar,Coriander(Leaves),3700,5500,5500,15-07-2024
78,Shajapur,Agar,Coriander(Leaves),3700,6999,6999,12-06-2024
79,Shajapur,Agar,Coriander(Leaves),3701,6761,6761,05-10-2024
80,Shajapur,Agar,Coriander(Leaves),3750,6400,4400,07-02-2024
81,Shajapur,Agar,Coriander(Leaves),3800,6711,5900,11-07-2024
82,Shajapur,Agar,Coriander(Leaves),3801,8400,6000,12-03-2024
83,Shajapur,Agar,Coriander(Leaves),3850,7250,6401,03-05-2024
84,Shajapur,Agar,Coriander(Leaves),3875,6425,5400,21-02-2024
85,Shajapur,Agar,Coriander(Leaves),3875,7200,6661,29-05-2024
86,Shajapur,Agar,Coriander(Leaves),3880,9001,7401,13-03-2024
87,Shajapur,Agar,Coriander(Leaves),3900,6580,4000,30-01-2024
88,Shajapur,Agar,Coriander(Leaves),3900,7200,6001,18-04-2024
89,Shajapur,Agar,Coriander(Leaves),3901,6526,6526,06-08-2024
90,Shajapur,Agar,Coriander(Leaves),3901,6680,6525,19-07-2024
91,Shajapur,Agar,Coriander(Leaves),3901,7560,6900,06-04-2024
92,Shajapur,Agar,Coriander(Leaves),3931,7201,6800,14-06-2024
93,Shajapur,Agar,Coriander(Leaves),4000,5600,5600,26-07-2024
94,Shajapur,Agar,Coriander(Leaves),4000,6400,5401,04-09-2024
95,Shajapur,Agar,Coriander(Leaves),4000,6451,4000,21-09-2024
96,Shajapur,Agar,Coriander(Leaves),4000,6452,6452,09-07-2024
97,Shajapur,Agar,Coriander(Leaves),4000,6500,6500,01-10-2024
98,Shajapur,Agar,Coriander(Leaves),4000,6741,5000,10-07-2024
99,Shajapur,Agar,Coriander(Leaves),4000,6826,6175,30-08-2024
100,Shajapur,Agar,Coriander(Leaves),4000,7060,6101,08-11-2024
101,Shajapur,Agar,Coriander(Leaves),4000,7199,6801,26-03-2024
102,Shajapur,Agar,Coriander(Leaves),4000,7300,7300,24-06-2024
103,Shajapur,Agar,Coriander(Leaves),4000,7301,4000,01-01-2024
104,Shajapur,Agar,Coriander(Leaves),4000,7400,6200,27-05-2024
105,Shajapur,Agar,Coriander(Leaves),4000,7400,6501,16-05-2024
106,Shajapur,Agar,Coriander(Leaves),4000,7499,6600,21-05-2024
107,Shajapur,Agar,Coriander(Leaves),4000,10600,6600,21-03-2024
108,Shajapur,Agar,Coriander(Leaves),4001,6300,6300,05-09-2024
109,Shajapur,Agar,Coriander(Leaves),4001,6400,5601,22-02-2024
110,Shajapur,Agar,Coriander(Leaves),4001,6750,6200,11-11-2024
111,Shajapur,Agar,Coriander(Leaves),4001,6901,6901,06-11-2024
112,Shajapur,Agar,Coriander(Leaves),4002,7350,7350,27-11-2024
113,Shajapur,Agar,Coriander(Leaves),4099,7200,7200,09-12-2024
114,Shajapur,Agar,Coriander(Leaves),4100,4200,4200,26-08-2024
115,Shajapur,Agar,Coriander(Leaves),4100,6700,4699,31-01-2024
116,Shajapur,Agar,Coriander(Leaves),4100,6901,6801,03-06-2024
117,Shajapur,Agar,Coriander(Leaves),4101,6681,4101,25-01-2024
118,Shajapur,Agar,Coriander(Leaves),4130,7001,6201,24-04-2024
119,Shajapur,Agar,Coriander(Leaves),4151,6101,4151,23-01-2024
120,Shajapur,Agar,Coriander(Leaves),4190,7001,6000,04-05-2024
121,Shajapur,Agar,Coriander(Leaves),4199,6460,5951,19-09-2024
122,Shajapur,Agar,Coriander(Leaves),4200,6490,6100,08-08-2024
123,Shajapur,Agar,Coriander(Leaves),4200,7400,7400,06-12-2024
124,Shajapur,Agar,Coriander(Leaves),4201,8530,6800,14-03-2024
125,Shajapur,Agar,Coriander(Leaves),4251,7273,7273,02-12-2024
