Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),2000,2500,2500,09-11-2024
2,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),2000,2500,2500,11-11-2024
3,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),3300,4000,4000,01-10-2024
4,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),3300,4000,4000,02-10-2024
5,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),3300,4000,4000,04-10-2024
6,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),3300,4000,4000,09-10-2024
7,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),3300,4000,4000,11-10-2024
8,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),3300,4000,4000,15-10-2024
9,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),3300,4000,4000,16-11-2024
10,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),3300,4000,4000,19-11-2024
11,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),3300,4000,4000,21-12-2024
12,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),3300,4000,4000,23-11-2024
13,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),3500,4000,4000,21-11-2024
14,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),3500,4000,4000,30-09-2024
15,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),3800,4500,4500,12-12-2024
16,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),3800,4500,4500,13-11-2024
17,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),3800,4500,4500,14-11-2024
18,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),3800,4500,4500,19-12-2024
19,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),3800,4500,4500,21-10-2024
20,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),3800,4500,4500,27-09-2024
21,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),4000,4500,4500,07-11-2024
22,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),4000,4500,4500,14-12-2024
23,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),4200,5000,5000,24-10-2024
24,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),4200,5000,5000,26-12-2024
25,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),4200,5000,5000,26-10-2024
26,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),4200,5000,5000,28-12-2024
27,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),4200,5000,5000,29-10-2024
28,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),4500,5500,5500,05-12-2024
29,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),4500,5500,5500,26-11-2024
30,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),4500,5500,5500,31-10-2024
