Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Kolar,Ragi (Finger Millet),2500,3000,2700,09-02-2024
2,Kolar,Ragi (Finger Millet),2500,3000,2800,02-02-2024
3,Kolar,Ragi (Finger Millet),2500,3000,2800,10-07-2024
4,Kolar,Ragi (Finger Millet),2500,3000,2800,25-07-2024
5,Kolar,Ragi (Finger Millet),2500,3500,2800,18-05-2024
6,Kolar,Ragi (Finger Millet),2800,3000,2900,17-09-2024
7,Kolar,Ragi (Finger Millet),2800,3000,2900,25-10-2024
8,Kolar,Ragi (Finger Millet),2800,3600,3200,06-09-2024
9,Kolar,Ragi (Finger Millet),3000,3500,3300,08-07-2024
10,Kolar,Ragi (Finger Millet),3000,3500,3300,10-12-2024
11,Kolar,Ragi (Finger Millet),3000,3500,3300,16-03-2024
12,Kolar,Ragi (Finger Millet),3000,3500,3300,17-04-2024
13,Kolar,Ragi (Finger Millet),3000,3500,3300,19-11-2024
14,Kolar,Ragi (Finger Millet),3000,3500,3300,24-10-2024
15,Kolar,Ragi (Finger Millet),3000,3500,3400,01-10-2024
16,Kolar,Ragi (Finger Millet),3200,3500,3400,19-09-2024
17,Kolar,Ragi (Finger Millet),3500,3800,3600,03-05-2024
18,Kolar,Ragi (Finger Millet),3500,3845,3700,03-06-2024
19,Kolar,Ragi (Finger Millet),3500,4000,3800,04-12-2024
20,Kolar,Ragi (Finger Millet),3600,4000,3800,14-11-2024
