Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Bikaner,Bikaner (F&V),Coriander(Leaves),1100,1300,1200,02-12-2024
2,Bikaner,Bikaner (F&V),Coriander(Leaves),1600,1800,1700,23-11-2024
3,Bikaner,Bikaner (F&V),Coriander(Leaves),1700,1900,1800,07-12-2024
4,Bikaner,Bikaner (F&V),Coriander(Leaves),1700,1900,1800,14-12-2024
5,Bikaner,Bikaner (F&V),Coriander(Leaves),1700,1900,1800,21-12-2024
6,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,01-04-2024
7,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,01-03-2024
8,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,02-04-2024
9,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,02-03-2024
10,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,03-04-2024
11,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,03-01-2024
12,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,05-04-2024
13,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,05-03-2024
14,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,07-02-2024
15,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,07-03-2024
16,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,08-01-2024
17,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,09-01-2024
18,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,09-03-2024
19,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,11-01-2024
20,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,11-03-2024
21,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,12-04-2024
22,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,12-01-2024
23,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,12-03-2024
24,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,13-01-2024
25,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,13-03-2024
26,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,14-02-2024
27,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,14-03-2024
28,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,15-01-2024
29,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,16-01-2024
30,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,19-01-2024
31,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,19-03-2024
32,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,20-02-2024
33,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,20-03-2024
34,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,21-02-2024
35,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,21-03-2024
36,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,22-02-2024
37,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,22-03-2024
38,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,23-02-2024
39,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,23-01-2024
40,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,25-01-2024
41,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,26-02-2024
42,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,26-01-2024
43,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,26-03-2024
44,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,27-02-2024
45,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,27-03-2024
46,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,28-03-2024
47,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,29-02-2024
48,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,29-01-2024
49,Bikaner,Bikaner (F&V),Coriander(Leaves),1800,2000,1900,29-03-2024
50,Bikaner,Bikaner (F&V),Coriander(Leaves),1900,2100,2000,01-01-2024
51,Bikaner,Bikaner (F&V),Coriander(Leaves),1900,2100,2000,04-03-2024
52,Bikaner,Bikaner (F&V),Coriander(Leaves),1900,2100,2000,06-01-2024
53,Bikaner,Bikaner (F&V),Coriander(Leaves),1900,2100,2000,06-03-2024
54,Bikaner,Bikaner (F&V),Coriander(Leaves),1900,2100,2000,10-01-2024
55,Bikaner,Bikaner (F&V),Coriander(Leaves),1900,2100,2000,11-12-2024
56,Bikaner,Bikaner (F&V),Coriander(Leaves),1900,2100,2000,15-03-2024
57,Bikaner,Bikaner (F&V),Coriander(Leaves),1900,2100,2000,17-01-2024
58,Bikaner,Bikaner (F&V),Coriander(Leaves),1900,2100,2000,28-12-2024
59,Bikaner,Bikaner (F&V),Coriander(Leaves),1900,2100,2000,28-02-2024
60,Bikaner,Bikaner (F&V),Coriander(Leaves),1900,2100,2000,30-11-2024
61,Bikaner,Bikaner (F&V),Coriander(Leaves),2100,2300,2200,12-12-2024
62,Bikaner,Bikaner (F&V),Coriander(Leaves),2200,2400,2300,01-05-2024
63,Bikaner,Bikaner (F&V),Coriander(Leaves),2200,2400,2300,02-05-2024
64,Bikaner,Bikaner (F&V),Coriander(Leaves),2200,2400,2300,03-05-2024
65,Bikaner,Bikaner (F&V),Coriander(Leaves),2200,2400,2300,11-05-2024
66,Bikaner,Bikaner (F&V),Coriander(Leaves),2200,2400,2300,13-04-2024
67,Bikaner,Bikaner (F&V),Coriander(Leaves),2200,2400,2300,18-04-2024
68,Bikaner,Bikaner (F&V),Coriander(Leaves),2200,2400,2300,25-04-2024
69,Bikaner,Bikaner (F&V),Coriander(Leaves),2300,2500,2400,01-02-2024
70,Bikaner,Bikaner (F&V),Coriander(Leaves),2300,2500,2400,02-08-2024
71,Bikaner,Bikaner (F&V),Coriander(Leaves),2300,2500,2400,02-02-2024
72,Bikaner,Bikaner (F&V),Coriander(Leaves),2300,2500,2400,02-01-2024
73,Bikaner,Bikaner (F&V),Coriander(Leaves),2300,2500,2400,04-05-2024
74,Bikaner,Bikaner (F&V),Coriander(Leaves),2300,2500,2400,05-02-2024
75,Bikaner,Bikaner (F&V),Coriander(Leaves),2300,2500,2400,06-05-2024
76,Bikaner,Bikaner (F&V),Coriander(Leaves),2300,2500,2400,07-05-2024
77,Bikaner,Bikaner (F&V),Coriander(Leaves),2300,2500,2400,08-04-2024
78,Bikaner,Bikaner (F&V),Coriander(Leaves),2300,2500,2400,08-08-2024
79,Bikaner,Bikaner (F&V),Coriander(Leaves),2300,2500,2400,08-02-2024
80,Bikaner,Bikaner (F&V),Coriander(Leaves),2300,2500,2400,08-05-2024
81,Bikaner,Bikaner (F&V),Coriander(Leaves),2300,2500,2400,09-08-2024
82,Bikaner,Bikaner (F&V),Coriander(Leaves),2300,2500,2400,09-02-2024
83,Bikaner,Bikaner (F&V),Coriander(Leaves),2300,2500,2400,12-02-2024
84,Bikaner,Bikaner (F&V),Coriander(Leaves),2300,2500,2400,13-02-2024
85,Bikaner,Bikaner (F&V),Coriander(Leaves),2300,2500,2400,13-05-2024
86,Bikaner,Bikaner (F&V),Coriander(Leaves),2300,2500,2400,14-05-2024
87,Bikaner,Bikaner (F&V),Coriander(Leaves),2300,2500,2400,15-02-2024
