Sl no.,District Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Gurdaspur,Green Peas,1800,2000,1800,12-01-2024
2,Gurdaspur,Green Peas,3500,4500,4000,26-11-2024
3,Gurdaspur,Green Peas,4000,4500,4200,06-12-2024
4,Gurdaspur,Green Peas,4000,5000,4500,20-11-2024
5,Gurdaspur,Green Peas,4500,5500,5000,10-12-2024
6,Gurdaspur,Green Peas,5000,5800,5200,28-12-2024
7,Gurdaspur,Green Peas,5000,5800,5500,25-12-2024
8,Gurdaspur,Green Peas,5000,6000,5500,30-12-2024
9,Gurdaspur,Green Peas,6500,7200,7000,20-12-2024
10,Gurdaspur,Green Peas,6500,7200,7000,21-12-2024
11,Gurdaspur,Green Peas,6500,7500,7000,16-12-2024
12,Gurdaspur,Green Peas,6500,7500,7000,18-12-2024
13,Gurdaspur,Green Peas,7000,8000,7500,19-12-2024
