Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Surguja,Wheat,2281,2281,2281,30-08-2024
2,Surguja,Wheat,2280,2280,2280,30-04-2024
3,Surguja,Wheat,2281,2281,2281,13-11-2024
4,Surguja,Wheat,2280,2280,2280,28-05-2024
5,Surguja,Wheat,2280,2280,2280,04-07-2024
6,Surguja,Wheat,2280,2283,2280,14-08-2024
7,Surguja,Wheat,2280,2280,2280,03-05-2024
8,Surguja,Wheat,2127,2135,2130,31-03-2024
9,Surguja,Wheat,2278,2278,2278,07-10-2024
10,Surguja,Wheat,2130,2130,2130,27-02-2024
11,Surguja,Wheat,2280,2280,2280,15-07-2024
12,Surguja,Wheat,2280,2280,2280,11-06-2024
13,Surguja,Wheat,2278,2278,2278,05-09-2024
14,Surguja,Wheat,2280,2280,2280,24-09-2024
15,Surguja,Wheat,2280,2280,2280,06-06-2024
16,Surguja,Wheat,2283,2283,2283,23-08-2024
17,Surguja,Wheat,3100,3100,3100,25-04-2024
18,Surguja,Wheat,2281,2281,2281,04-10-2024
19,Surguja,Wheat,2280,2280,2280,03-07-2024
20,Surguja,Wheat,2280,2280,2280,02-09-2024
21,Surguja,Wheat,2130,2130,2130,27-04-2024
22,Surguja,Wheat,2285,2285,2285,26-11-2024
23,Surguja,Wheat,2280,2280,2280,25-05-2024
24,Surguja,Wheat,2130,2130,2130,26-02-2024
25,Surguja,Wheat,2280,2280,2280,29-06-2024
26,Surguja,Wheat,2280,2280,2280,18-05-2024
27,Surguja,Wheat,2280,2280,2280,21-06-2024
28,Surguja,Wheat,2280,2280,2280,31-12-2024
29,Surguja,Wheat,2280,2280,2280,31-07-2024
30,Surguja,Wheat,2130,2130,2130,13-02-2024
31,Surguja,Wheat,2280,2280,2280,05-06-2024
32,Surguja,Wheat,2130,2130,2130,31-01-2024
33,Surguja,Wheat,2281,2281,2281,17-09-2024
34,Surguja,Wheat,2130,2130,2130,28-02-2024
35,Surguja,Wheat,2282,2282,2282,16-10-2024
36,Surguja,Wheat,2280,2280,2280,10-06-2024
37,Surguja,Wheat,2280,2280,2280,19-07-2024
38,Surguja,Wheat,2130,2130,2130,09-04-2024
39,Surguja,Wheat,2280,2280,2280,09-07-2024
40,Surguja,Wheat,2280,2280,2280,10-08-2024
41,Surguja,Wheat,2282,2282,2282,29-10-2024
42,Surguja,Wheat,2280,2280,2280,23-04-2024
43,Surguja,Wheat,2280,2280,2280,08-07-2024
44,Surguja,Wheat,2281,2281,2281,03-10-2024
45,Surguja,Wheat,2281,2281,2281,14-11-2024
46,Surguja,Wheat,2280,2280,2280,29-04-2024
47,Surguja,Wheat,2280,2280,2280,30-09-2024
48,Surguja,Wheat,2280,2280,2280,17-05-2024
49,Surguja,Wheat,2280,2280,2280,05-07-2024
50,Surguja,Wheat,2280,2280,2280,03-08-2024
51,Surguja,Wheat,2129,2135,2135,29-02-2024
52,Surguja,Wheat,2130,2130,2130,27-01-2024
53,Surguja,Wheat,2280,2280,2280,22-07-2024
54,Surguja,Wheat,2280,2280,2280,06-08-2024
55,Surguja,Wheat,2129,2129,2129,05-03-2024
56,Surguja,Wheat,2280,2280,2280,30-06-2024
57,Surguja,Wheat,2280,2280,2280,10-05-2024
58,Surguja,Wheat,2280,2280,2280,14-05-2024
59,Surguja,Wheat,2279,2280,2280,31-08-2024
60,Surguja,Wheat,2280,2280,2280,13-07-2024
61,Surguja,Wheat,2280,2280,2280,30-05-2024
62,Surguja,Wheat,2280,2280,2280,31-05-2024
63,Surguja,Wheat,2280,2280,2280,11-07-2024
64,Surguja,Wheat,2280,2280,2280,15-06-2024
65,Surguja,Wheat,2282,2282,2282,28-10-2024
66,Surguja,Wheat,2280,2280,2280,13-09-2024
67,Surguja,Wheat,2281,2281,2281,18-10-2024
68,Surguja,Wheat,2280,2280,2280,13-06-2024
69,Surguja,Wheat,2280,2280,2280,29-07-2024
70,Surguja,Wheat,2280,2280,2280,04-09-2024
71,Surguja,Wheat,2282,2282,2282,18-11-2024
72,Surguja,Wheat,2280,2280,2280,03-06-2024
73,Surguja,Wheat,2282,2282,2282,17-08-2024
74,Surguja,Wheat,2283,2283,2283,24-08-2024
75,Surguja,Wheat,2280,2280,2280,07-09-2024
76,Surguja,Wheat,2130,2130,2130,31-03-2024
77,Surguja,Wheat,2282,2282,2282,27-08-2024
78,Surguja,Wheat,2280,2280,2280,12-07-2024
79,Surguja,Wheat,3100,3100,3100,22-06-2024
80,Surguja,Wheat,2282,2282,2282,21-09-2024
81,Surguja,Wheat,2280,2280,2280,05-12-2024
82,Surguja,Wheat,2280,2280,2280,10-07-2024
83,Surguja,Wheat,2080,2282,2080,28-09-2024
84,Surguja,Wheat,2870,2870,2870,24-06-2024
85,Surguja,Wheat,2278,2278,2278,10-09-2024
86,Surguja,Wheat,2282,2282,2282,16-11-2024
87,Surguja,Wheat,2280,2280,2280,04-11-2024
88,Surguja,Wheat,2130,2280,2280,29-04-2024
89,Surguja,Wheat,2280,2280,2280,05-08-2024
90,Surguja,Wheat,2280,2280,2280,27-07-2024
