Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Ambala,Ambala Cantt.,Tomato,400,680,500,07-06-2024
2,Ambala,Ambala Cantt.,Tomato,400,700,500,29-05-2024
3,Ambala,Ambala Cantt.,Tomato,400,700,600,08-06-2024
4,Ambala,Ambala Cantt.,Tomato,400,700,600,31-05-2024
5,Ambala,Ambala Cantt.,Tomato,500,800,600,14-06-2024
6,Ambala,Ambala Cantt.,Tomato,600,1000,800,02-01-2024
7,Ambala,Ambala Cantt.,Tomato,600,1000,800,03-01-2024
8,Ambala,Ambala Cantt.,Tomato,700,800,750,23-05-2024
9,Ambala,Ambala Cantt.,Tomato,700,1200,800,08-05-2024
10,Ambala,Ambala Cantt.,Tomato,700,1200,800,10-05-2024
11,Ambala,Ambala Cantt.,Tomato,700,1200,800,15-05-2024
12,Ambala,Ambala Cantt.,Tomato,700,1200,800,17-05-2024
13,Ambala,Ambala Cantt.,Tomato,700,1200,800,26-05-2024
14,Ambala,Ambala Cantt.,Tomato,700,1200,800,28-05-2024
15,Ambala,Ambala Cantt.,Tomato,700,1200,1000,25-05-2024
16,Ambala,Ambala Cantt.,Tomato,700,1200,1100,24-05-2024
17,Ambala,Ambala Cantt.,Tomato,700,1300,1000,15-02-2024
18,Ambala,Ambala Cantt.,Tomato,700,1300,1200,16-02-2024
19,Ambala,Ambala Cantt.,Tomato,800,1000,900,04-01-2024
20,Ambala,Ambala Cantt.,Tomato,800,1000,900,05-01-2024
21,Ambala,Ambala Cantt.,Tomato,800,1000,900,06-01-2024
22,Ambala,Ambala Cantt.,Tomato,800,1000,900,07-01-2024
23,Ambala,Ambala Cantt.,Tomato,800,1000,900,09-01-2024
24,Ambala,Ambala Cantt.,Tomato,800,1000,900,11-01-2024
25,Ambala,Ambala Cantt.,Tomato,800,1000,900,12-01-2024
26,Ambala,Ambala Cantt.,Tomato,800,1000,900,18-01-2024
27,Ambala,Ambala Cantt.,Tomato,800,1000,1000,16-01-2024
28,Ambala,Ambala Cantt.,Tomato,800,1200,1000,10-02-2024
29,Ambala,Ambala Cantt.,Tomato,800,1200,1000,13-02-2024
30,Ambala,Ambala Cantt.,Tomato,800,1400,1000,14-01-2024
31,Ambala,Ambala Cantt.,Tomato,800,1400,1200,18-02-2024
32,Ambala,Ambala Cantt.,Tomato,800,1400,1200,20-02-2024
33,Ambala,Ambala Cantt.,Tomato,800,1400,1200,21-02-2024
34,Ambala,Ambala Cantt.,Tomato,800,1400,1200,24-02-2024
35,Ambala,Ambala Cantt.,Tomato,800,1500,900,17-04-2024
36,Ambala,Ambala Cantt.,Tomato,800,1500,1200,01-03-2024
37,Ambala,Ambala Cantt.,Tomato,800,1500,1200,18-04-2024
38,Ambala,Ambala Cantt.,Tomato,800,1500,1200,22-02-2024
39,Ambala,Ambala Cantt.,Tomato,800,1500,1200,23-02-2024
40,Ambala,Ambala Cantt.,Tomato,800,1500,1200,25-02-2024
41,Ambala,Ambala Cantt.,Tomato,1000,1300,1200,04-04-2024
42,Ambala,Ambala Cantt.,Tomato,1000,1300,1200,06-04-2024
43,Ambala,Ambala Cantt.,Tomato,1000,1300,1200,07-04-2024
44,Ambala,Ambala Cantt.,Tomato,1000,1300,1200,09-04-2024
45,Ambala,Ambala Cantt.,Tomato,1000,1300,1200,11-04-2024
46,Ambala,Ambala Cantt.,Tomato,1000,1300,1200,12-04-2024
47,Ambala,Ambala Cantt.,Tomato,1000,1300,1200,16-05-2024
48,Ambala,Ambala Cantt.,Tomato,1000,1500,1200,01-02-2024
49,Ambala,Ambala Cantt.,Tomato,1000,1500,1200,02-02-2024
50,Ambala,Ambala Cantt.,Tomato,1000,1500,1200,02-06-2024
51,Ambala,Ambala Cantt.,Tomato,1000,1500,1200,02-03-2024
52,Ambala,Ambala Cantt.,Tomato,1000,1500,1200,03-02-2024
53,Ambala,Ambala Cantt.,Tomato,1000,1500,1200,06-02-2024
54,Ambala,Ambala Cantt.,Tomato,1000,1500,1200,17-01-2024
55,Ambala,Ambala Cantt.,Tomato,1000,1500,1200,23-01-2024
