Sl no.,District Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Mohali,Potato,1500,0,1600,27-12-2024
2,Mohali,Potato,2000,3500,2500,16-07-2024
3,Mohali,Potato,2000,4000,2500,02-08-2024
4,Mohali,Potato,1500,3000,2000,21-08-2024
5,Mohali,Potato,1500,8000,6000,06-08-2024
6,Mohali,Potato,2000,4000,4000,17-10-2024
7,Mohali,Potato,2000,3000,2000,27-10-2024
8,Mohali,Potato,2000,2000,2000,21-11-2024
9,Mohali,Potato,2000,4000,2000,13-12-2024
10,Mohali,Potato,2500,2500,2500,16-12-2024
11,Mohali,Potato,1000,2000,1500,06-06-2024
12,Mohali,Potato,1500,2000,2000,04-07-2024
13,Mohali,Potato,1660,1660,1660,07-09-2024
14,Mohali,Potato,1500,4000,3000,06-09-2024
15,Mohali,Potato,2000,2000,2000,25-11-2024
16,Mohali,Potato,2000,3000,2000,07-07-2024
17,Mohali,Potato,2000,2300,2000,17-09-2024
18,Mohali,Potato,1000,2000,2000,05-07-2024
19,Mohali,Potato,1000,2000,1500,21-06-2024
20,Mohali,Potato,1500,3000,2500,27-07-2024
21,Mohali,Potato,2000,2000,2000,25-10-2024
22,Mohali,Potato,1500,2000,2000,18-06-2024
23,Mohali,Potato,2000,2000,2000,18-12-2024
24,Mohali,Potato,3000,4000,3000,28-09-2024
25,Mohali,Potato,1600,3000,1600,20-09-2024
26,Mohali,Potato,1500,2000,1500,11-06-2024
27,Mohali,Potato,1000,2000,1500,16-06-2024
28,Mohali,Potato,2000,4000,2000,24-11-2024
29,Mohali,Potato,2500,2500,2500,15-12-2024
30,Mohali,Potato,2000,3000,2000,07-10-2024
31,Mohali,Potato,1500,1500,1500,03-09-2024
32,Mohali,Potato,1500,3000,2000,10-09-2024
33,Mohali,Potato,3000,3000,3000,19-11-2024
34,Mohali,Potato,2000,3000,2000,02-12-2024
35,Mohali,Potato,1500,3000,2500,10-07-2024
36,Mohali,Potato,1000,2000,1000,03-07-2024
37,Mohali,Potato,1000,3000,3000,08-09-2024
38,Mohali,Potato,2000,3500,2000,23-11-2024
39,Mohali,Potato,1700,5000,4000,25-09-2024
40,Mohali,Potato,2300,2300,2300,08-11-2024
41,Mohali,Potato,1500,3500,2500,14-07-2024
42,Mohali,Potato,2000,3000,2000,15-10-2024
43,Mohali,Potato,1500,3000,2500,28-07-2024
44,Mohali,Potato,1500,3000,2000,01-08-2024
45,Mohali,Potato,2000,4000,3000,08-10-2024
46,Mohali,Potato,4000,6000,4400,20-10-2024
47,Mohali,Potato,2000,4000,2000,26-11-2024
48,Mohali,Potato,1500,2000,2000,25-06-2024
49,Mohali,Potato,1500,2000,1500,02-06-2024
50,Mohali,Potato,2000,4000,2000,10-12-2024
51,Mohali,Potato,1500,3000,2000,23-08-2024
52,Mohali,Potato,1600,2000,1600,12-09-2024
53,Mohali,Potato,1000,2000,1000,31-05-2024
54,Mohali,Potato,2200,5000,2200,05-11-2024
55,Mohali,Potato,2000,3000,2500,06-07-2024
56,Mohali,Potato,2000,4900,2000,26-10-2024
57,Mohali,Potato,2000,3000,2500,19-07-2024
58,Mohali,Potato,3000,3000,3000,06-10-2024
59,Mohali,Potato,2000,4000,3000,22-07-2024
60,Mohali,Potato,2000,3500,2500,10-08-2024
61,Mohali,Potato,2000,3000,2000,03-12-2024
62,Mohali,Potato,1500,2000,2000,26-06-2024
63,Mohali,Potato,1500,2000,2000,28-06-2024
64,Mohali,Potato,2000,3000,2500,12-07-2024
65,Mohali,Potato,0,4000,3000,02-10-2024
66,Mohali,Potato,1500,3000,2500,14-08-2024
67,Mohali,Potato,1000,2000,1000,19-06-2024
